"Chr","CO Start","CO End","length"
10,3182629,3185550,2921
10,3182843,3184126,1283
10,3182843,3185550,2707
10,3184126,3190756,6630
10,3185550,3191112,5562
10,3185550,3185961,411
10,3185640,3192420,6780
10,3185961,3191110,5149
10,3186021,3191298,5277
10,3190756,3192420,1664
10,3190768,3192420,1652
10,3191298,3192543,1245
10,3191298,3192420,1122
10,3987567,3992374,4807
10,3987567,3993413,5846
10,3987567,3992143,4576
10,4071219,4073783,2564
10,4243740,4244950,1210
10,4526663,4527852,1189
10,4526674,4530903,4229
10,4585717,4591488,5771
10,4611074,4613155,2081
10,4611081,4612812,1731
10,4664369,4666661,2292
10,4664369,4666661,2292
10,4666661,4676160,9499
10,4666661,4676282,9621
10,4666661,4675740,9079
10,4666661,4675740,9079
10,4666661,4675740,9079
10,4666661,4675740,9079
10,4666717,4676282,9565
10,4666717,4676282,9565
10,4666717,4676282,9565
10,4666717,4676282,9565
10,4666717,4675740,9023
10,4666717,4675740,9023
10,4666717,4675740,9023
10,4666717,4675761,9044
10,4666717,4674596,7879
10,4666717,4675740,9023
10,4666717,4675740,9023
10,4666717,4675740,9023
10,4666717,4675740,9023
10,4666717,4676282,9565
10,4675740,4682038,6298
10,4675740,4682038,6298
10,4675740,4676282,542
10,4675761,4683989,8228
10,4676282,4682038,5756
10,4676282,4682038,5756
10,4676282,4683989,7707
10,4676282,4682038,5756
10,4676282,4683989,7707
10,4676282,4681461,5179
10,4676282,4681461,5179
10,4681453,4683989,2536
10,4681457,4690358,8901
10,4682038,4685606,3568
10,4689246,4695862,6616
10,4689246,4693724,4478
10,4693470,4699349,5879
10,4737142,4746913,9771
10,4737168,4746913,9745
10,4745903,4749126,3223
10,4746441,4749126,2685
10,4746869,4749273,2404
10,4746906,4749273,2367
10,4746906,4749273,2367
10,4746906,4749126,2220
10,4746906,4749661,2755
10,4749126,4750028,902
10,4750888,4760235,9347
10,4751050,4760235,9185
10,4751382,4760227,8845
10,4760227,4761753,1526
10,4820746,4821065,319
10,5531822,5532731,909
10,5904516,5906848,2332
10,6066253,6071158,4905
10,6066287,6068409,2122
10,6066307,6068409,2102
10,6066418,6068409,1991
10,6066420,6068409,1989
10,6066587,6071092,4505
10,6066587,6070381,3794
10,6066607,6070381,3774
10,6066607,6070381,3774
10,6066607,6068409,1802
10,6067619,6070381,2762
10,6068409,6069748,1339
10,6068409,6070381,1972
10,6068409,6070648,2239
10,6068409,6070648,2239
10,6068409,6070675,2266
10,6069922,6070648,726
10,6070381,6070513,132
10,6070381,6071094,713
10,6070381,6071094,713
10,6070513,6073888,3375
10,6071003,6071094,91
10,6373175,6377477,4302
10,6398472,6402832,4360
10,6399454,6402832,3378
10,6399455,6402100,2645
10,6402271,6402832,561
10,6402589,6402832,243
10,6402667,6403890,1223
10,7107022,7112879,5857
10,8798458,8805727,7269
10,8798460,8805522,7062
10,8844033,8852378,8345
10,8844033,8853031,8998
10,8844114,8852648,8534
10,8844114,8850126,6012
10,8844114,8852648,8534
10,8844124,8853096,8972
10,8850126,8852648,2522
10,8852011,8852672,661
10,9213171,9219817,6646
10,9213396,9214837,1441
10,9214883,9223788,8905
10,9215713,9223788,8075
10,9215713,9223788,8075
10,9373262,9380156,6894
10,9376109,9378950,2841
10,9402522,9406513,3991
10,9531927,9538292,6365
10,9531984,9538292,6308
10,9532312,9540446,8134
10,9532405,9537289,4884
10,9532405,9538292,5887
10,9580332,9589893,9561
10,9585717,9589893,4176
10,9586012,9586766,754
10,9586050,9594319,8269
10,9586123,9594319,8196
10,9586284,9589893,3609
10,9586347,9589893,3546
10,9586637,9589893,3256
10,9586766,9596315,9549
10,9586837,9594068,7231
10,9586837,9594221,7384
10,10138689,10142900,4211
10,10138689,10142900,4211
10,10280389,10284980,4591
10,10281254,10285667,4413
10,10281254,10290867,9613
10,10285667,10290357,4690
10,10285667,10288808,3141
10,10290357,10290867,510
10,10386002,10394161,8159
10,10390993,10394210,3217
10,10391003,10394210,3207
10,10606256,10614931,8675
10,10606256,10615471,9215
10,10606256,10614931,8675
10,10615322,10620145,4823
10,10615322,10620145,4823
10,10615388,10620145,4757
10,10615388,10620145,4757
10,10615471,10620145,4674
10,10615471,10620145,4674
10,10826723,10829418,2695
10,10827129,10829311,2182
10,13551923,13557046,5123
10,14676490,14677905,1415
10,14906432,14908455,2023
10,14908256,14908572,316
10,14908711,14910818,2107
10,14909039,14911729,2690
10,16205646,16213631,7985
10,16206856,16213666,6810
10,16517575,16520178,2603
10,16568227,16572296,4069
10,19069975,19072528,2553
10,25565319,25568458,3139
10,70537727,70540271,2544
10,76723846,76727611,3765
10,77107739,77114830,7091
10,77180884,77189500,8616
10,77184061,77188849,4788
10,77185964,77188982,3018
10,77187015,77188982,1967
10,80039534,80046012,6478
10,80042305,80046144,3839
10,80042615,80043411,796
10,80043997,80046012,2015
10,80481996,80487888,5892
10,84229005,84231391,2386
10,84231391,84238721,7330
10,84234926,84239848,4922
10,85186618,85195327,8709
10,85187030,85195327,8297
10,85310797,85319947,9150
10,87090109,87097128,7019
10,87090840,87098980,8140
10,87132368,87133697,1329
10,87926096,87927675,1579
10,95210379,95212508,2129
10,95691187,95692135,948
10,97734676,97735155,479
10,99204479,99204933,454
10,99204788,99204965,177
10,99524138,99524292,154
10,107811206,107813856,2650
10,108117991,108122805,4814
10,109891706,109899637,7931
10,110199148,110201869,2721
10,110199255,110205731,6476
10,112574342,112584145,9803
10,113162413,113167020,4607
10,116865819,116867491,1672
10,117556835,117565910,9075
10,117569900,117573562,3662
10,117571222,117572094,872
10,118839336,118841110,1774
10,120671548,120671982,434
10,122267375,122272052,4677
10,123811034,123816877,5843
10,123816877,123819520,2643
10,124327878,124328916,1038
10,125195156,125197581,2425
10,125195660,125197581,1921
10,125195876,125197420,1544
10,125951124,125952856,1732
10,126567009,126567951,942
10,126584773,126588086,3313
10,126646780,126646930,150
10,126893232,126900304,7072
10,126893367,126898741,5374
10,126893460,126900304,6844
10,126894448,126900363,5915
10,126908871,126915144,6273
10,126908923,126912720,3797
10,126908923,126915144,6221
10,126908923,126915144,6221
10,126908923,126912806,3883
10,126908923,126912806,3883
10,126912720,126915144,2424
10,126912806,126915244,2438
10,127258708,127261930,3222
10,127355970,127365300,9330
10,127355970,127356802,832
10,127356959,127360008,3049
10,127360008,127362344,2336
10,127360152,127366781,6629
10,127362344,127366725,4381
10,127366725,127370466,3741
10,127366781,127371007,4226
10,127368439,127371013,2574
10,128560591,128565357,4766
10,128560640,128565357,4717
10,130076297,130079339,3042
10,130076297,130077631,1334
10,130076297,130079131,2834
10,130282579,130287777,5198
10,130287777,130288207,430
10,130302321,130307616,5295
10,130302321,130307616,5295
10,130302321,130307616,5295
10,132093970,132094696,726
10,132095659,132099205,3546
10,132171725,132172800,1075
10,132177658,132182955,5297
10,132255739,132256242,503
10,132526403,132533316,6913
10,132533308,132538995,5687
10,132533308,132538882,5574
10,132533649,132534069,420
10,132543041,132546058,3017
10,132543042,132552688,9646
10,132543042,132546058,3016
10,132552688,132560341,7653
10,132612571,132613603,1032
10,132613603,132620325,6722
10,132619654,132620325,671
10,133273294,133276502,3208
10,133315946,133325128,9182
10,133325128,133332879,7751
10,133328203,133332887,4684
10,133328203,133331877,3674
10,133329385,133331822,2437
10,133331826,133332884,1058
10,133332896,133337924,5028
10,133368158,133368903,745
10,133585453,133586903,1450
10,133586903,133587637,734
10,133728965,133737278,8313
10,134045141,134054402,9261
10,134045141,134054402,9261
10,134051985,134058616,6631
10,134583603,134583972,369
10,134583972,134585654,1682
10,134584067,134584789,722
10,134584789,134586031,1242
10,134585837,134592187,6350
10,134585989,134590870,4881
10,134600803,134601466,663
10,134601103,134601298,195
10,134829174,134830692,1518
10,134830341,134831670,1329
10,134830341,134831607,1266
10,134917983,134922309,4326
10,134992039,134997976,5937
10,134992137,134997976,5839
10,134992329,134992539,210
10,135055308,135059246,3938
10,135055314,135059903,4589
10,135058067,135067841,9774
10,135127854,135135342,7488
10,135622718,135629294,6576
10,135634522,135635399,877
10,135678095,135685698,7603
10,135679316,135683489,4173
10,135684779,135688366,3587
10,135685502,135687066,1564
10,135687066,135689714,2648
10,135998399,136005471,7072
10,136007547,136010570,3023
10,136007547,136012183,4636
10,136007575,136010570,2995
10,136072899,136076264,3365
10,136107226,136115475,8249
10,136615513,136616987,1474
10,136616008,136616987,979
10,136703953,136704766,813
10,136707303,136710296,2993
10,136832475,136840502,8027
10,136833683,136838086,4403
10,136833707,136838086,4379
10,136833708,136838083,4375
10,136838083,136839311,1228
10,136839406,136840502,1096
10,136878937,136881008,2071
10,136881008,136883270,2262
10,136934778,136939324,4546
10,137282927,137286265,3338
10,137313544,137318081,4537
10,137354245,137357165,2920
10,137354245,137357165,2920
10,137460494,137465143,4649
10,137472223,137479788,7565
10,137479889,137488368,8479
10,137479889,137487821,7932
10,137479889,137489729,9840
10,137487893,137489729,1836
10,137488372,137489729,1357
10,137500425,137504219,3794
10,137658936,137663263,4327
10,137662380,137663263,883
10,137673871,137674429,558
10,138018826,138027013,8187
10,138027028,138028524,1496
10,138042669,138048463,5794
10,138042686,138048243,5557
10,138045226,138048243,3017
10,138086370,138087745,1375
10,138210357,138212666,2309
10,138210362,138215309,4947
10,138210383,138215309,4926
10,138602317,138611648,9331
10,138607261,138611648,4387
10,138607261,138611648,4387
10,138607261,138611648,4387
10,138607261,138611648,4387
10,138663625,138667398,3773
10,138663771,138670432,6661
10,138663913,138669837,5924
10,138873729,138882335,8606
10,139081221,139081560,339
10,139081560,139083774,2214
10,139081560,139083049,1489
10,139118267,139123647,5380
10,139122371,139123647,1276
10,140045413,140049099,3686
10,140049455,140051093,1638
10,140049565,140051115,1550
10,140720985,140721873,888
10,140727578,140737508,9930
10,140737865,140741889,4024
10,140851957,140854163,2206
10,140969346,140974467,5121
10,140969346,140971431,2085
10,140969346,140978407,9061
10,140969495,140970802,1307
10,140970397,140979716,9319
10,140970800,140971431,631
10,140970802,140979832,9030
10,140970802,140977011,6209
10,140970822,140972595,1773
10,140971431,140979716,8285
10,140971431,140978407,6976
10,140971431,140979716,8285
10,140972595,140979682,7087
10,140972595,140980854,8259
10,140972595,140979765,7170
10,140974149,140978479,4330
10,140974149,140978407,4258
10,140978407,140979716,1309
10,141128397,141128597,200
10,141128491,141130703,2212
10,141271284,141276166,4882
10,141271419,141274226,2807
10,141271419,141276166,4747
10,141271419,141276166,4747
10,141271419,141276166,4747
10,141271419,141276146,4727
10,141271419,141276146,4727
10,141271506,141276146,4640
10,141271506,141276146,4640
10,141271506,141276146,4640
10,141271506,141276146,4640
10,141271506,141276146,4640
10,141271506,141279589,8083
10,141271506,141276166,4660
10,141271506,141276166,4660
10,141271506,141276166,4660
10,141271565,141272804,1239
10,141271565,141276166,4601
10,141271565,141276166,4601
10,141272804,141276166,3362
10,141272804,141276166,3362
10,141467722,141473196,5474
10,141557667,141566075,8408
10,141557667,141565985,8318
10,141557946,141565985,8039
10,141567285,141574617,7332
10,141587102,141588501,1399
10,141612327,141613183,856
10,141612327,141619577,7250
10,141613209,141621066,7857
10,141642193,141649214,7021
10,141825739,141827283,1544
10,141831634,141832954,1320
10,141941136,141950687,9551
10,142034303,142036292,1989
10,142068209,142078128,9919
10,142068220,142075973,7753
10,142068220,142075742,7522
10,142068220,142075973,7753
10,142070448,142075742,5294
10,142070448,142075950,5502
10,142074291,142075973,1682
10,142075950,142077926,1976
10,142095339,142099015,3676
10,142166617,142168423,1806
10,142166617,142172850,6233
10,142168381,142172850,4469
10,142335612,142337876,2264
10,142363105,142369516,6411
10,142365006,142369516,4510
10,142397171,142402596,5425
10,142397301,142402596,5295
10,142398193,142402477,4284
10,142398196,142406010,7814
10,142398214,142402596,4382
10,142398214,142406010,7796
10,142505992,142510276,4284
10,142606985,142607736,751
10,142715776,142715836,60
10,142716059,142718449,2390
10,142718449,142726223,7774
10,142792197,142795242,3045
10,142793355,142797198,3843
10,142793411,142798529,5118
10,142795242,142798529,3287
10,142958449,142966054,7605
10,142966434,142971411,4977
10,142966450,142971411,4961
10,143164369,143173948,9579
10,143164529,143173948,9419
10,143164583,143171843,7260
10,143164583,143169715,5132
10,143169653,143174689,5036
10,143169671,143172337,2666
10,143169725,143174689,4964
10,143173922,143175229,1307
10,143381643,143390533,8890
10,143381695,143388838,7143
10,143381895,143390533,8638
10,143382002,143390533,8531
10,143382002,143386791,4789
10,143382003,143386123,4120
10,143382003,143390533,8530
10,143385175,143394524,9349
10,143385389,143394524,9135
10,143386956,143390533,3577
10,143386956,143390533,3577
10,143386956,143390533,3577
10,143386956,143390533,3577
10,143386956,143390533,3577
10,143388838,143394524,5686
10,143388838,143390533,1695
10,143497330,143500651,3321
10,143500651,143502566,1915
10,143500743,143502566,1823
10,143500828,143502566,1738
10,143500872,143502566,1694
10,143502479,143502566,87
10,143502566,143506910,4344
10,143739028,143739972,944
10,143739028,143739972,944
10,143746511,143752061,5550
10,143746511,143752061,5550
10,143932701,143934989,2288
10,144521866,144527116,5250
10,144521866,144528154,6288
10,144521866,144528706,6840
10,144521866,144528706,6840
10,144521866,144528706,6840
10,144521949,144528706,6757
10,144522039,144529397,7358
10,144522059,144528706,6647
10,144524656,144528706,4050
10,144614973,144619447,4474
10,144615066,144624057,8991
10,144674855,144678541,3686
10,144678541,144684802,6261
10,144678541,144684759,6218
10,144678683,144684631,5948
10,144678730,144684808,6078
10,144682253,144684802,2549
10,144682253,144684646,2393
10,144684631,144688609,3978
10,144684631,144688609,3978
10,144685908,144686708,800
10,144686708,144692844,6136
10,144686708,144688208,1500
10,144687062,144693452,6390
10,144687077,144688208,1131
10,144688183,144692846,4663
10,144688183,144693452,5269
10,144688208,144692538,4330
10,144688208,144692844,4636
10,144688609,144692538,3929
10,144729584,144739563,9979
10,144737096,144741863,4767
10,144739415,144741863,2448
10,144739563,144741863,2300
10,144741893,144751472,9579
10,144854053,144854181,128
10,144854298,144854562,264
10,144854539,144854664,125
10,144914241,144915325,1084
10,144931877,144934682,2805
10,144932031,144933710,1679
10,144932198,144934632,2434
10,144932198,144933710,1512
10,145015566,145018447,2881
10,145095725,145097677,1952
10,145175157,145178848,3691
10,145175183,145178797,3614
10,145175183,145178797,3614
10,145175369,145178797,3428
10,145178797,145184608,5811
10,145178823,145183828,5005
10,145178866,145184608,5742
10,145183809,145185943,2134
10,145183828,145184608,780
10,145183828,145184608,780
10,145197674,145200575,2901
10,145197896,145203454,5558
10,145198047,145200575,2528
10,145198829,145203454,4625
10,145274283,145280961,6678
10,145274283,145280411,6128
10,145274283,145279214,4931
10,145275186,145279214,4028
10,145275186,145280961,5775
10,145275331,145279579,4248
10,145279286,145280414,1128
10,145279286,145280961,1675
10,145279579,145280961,1382
10,145280105,145285550,5445
10,145280411,145287294,6883
10,145280961,145287294,6333
10,145280961,145284855,3894
10,145284314,145285550,1236
10,145284314,145284928,614
10,145284314,145285600,1286
10,145349256,145352082,2826
10,145349256,145352120,2864
10,145349256,145351709,2453
10,145349256,145351709,2453
10,145349309,145351709,2400
10,145349316,145351709,2393
10,145349316,145351709,2393
10,145940156,145949555,9399
10,145940156,145948214,8058
10,145940156,145949555,9399
10,145940156,145949572,9416
10,145940156,145947736,7580
10,145940183,145949382,9199
10,145940183,145949382,9199
10,145940200,145949555,9355
10,145940200,145949572,9372
10,145940200,145948279,8079
10,145947780,145949382,1602
10,145947899,145948279,380
10,145947988,145949382,1394
10,145948279,145949572,1293
10,146164261,146165272,1011
10,146164618,146165272,654
10,146165272,146171339,6067
10,146165272,146171346,6074
10,146176555,146185835,9280
10,146176777,146185835,9058
10,146176777,146185835,9058
10,146176777,146185835,9058
10,146177579,146186615,9036
10,146396602,146398442,1840
10,146396602,146398442,1840
10,146396602,146398442,1840
10,146464943,146472071,7128
10,146579893,146584742,4849
10,146584830,146585205,375
10,146584830,146593471,8641
10,146585205,146593472,8267
10,146962299,146965560,3261
10,146964810,146969945,5135
10,146965701,146968769,3068
10,147010070,147014677,4607
10,147059504,147061583,2079
10,147120055,147126021,5966
10,147120055,147122969,2914
10,147121855,147126021,4166
10,147122501,147126630,4129
10,147122540,147125880,3340
10,147122615,147126021,3406
10,147122615,147123840,1225
10,147122615,147126630,4015
10,147122615,147125880,3265
10,147122969,147125899,2930
